,accrual,amihud,analyst_cnt_chg,analyst_eps_revision,analyst_rating_chg,asset_growth,asset_turn,boll_pct,bp,cfp,ep_ttm,ep_vs_history,eps_dispersion,fcfp,float_pct_30d,garp,gross_margin,gross_margin_trend,high_52w,high_52w_v2,hk_hold_chg,hk_hold_ratio,holder_chg,ind_adj_mom,ind_adj_mom_6_1,insider_net_buy,ivol_60d,large_net_inflow,leverage,macd_cross,margin_ratio,max_ret,mf_flow_ratio,mom_12_1,mom_6_1,mom_consistency_6,mom_risk_adj,np_yoy,obv_chg_20d,piotroski_f,pledge_ratio,q_roe,ret_1m,rev_acceleration,rev_yoy,roa,roe,roe_delta,roe_delta_3q,roe_smoothed_4q,roe_stability,rsi_12,rsi_6,share_issuance,short_ratio,sp_ttm,turn_20d,vol_60d
rev_yoy,0.10538594109607108,-0.01107644428464951,0.01653678840923785,0.12182180351252406,0.020739446704989725,-0.35475845828373914,0.1901788593469643,0.03886677114035479,-0.1486043584193729,-0.04083197919630096,0.10935058922881306,0.234151734431529,-0.0033528521407412406,-0.04905731396556018,0.009566222252725996,0.20365783750669722,0.05033951665630968,-0.055773115034064846,0.13526346210905332,0.1400480062153563,0.039910794710514515,0.0582089093734325,-0.014922609493089907,0.19621672619470698,0.10482646174129444,-0.0117167307081845,0.06201295481216489,0.06580909716063287,0.03926238465039083,-0.001570523791195574,-0.13253692329651576,0.033613120968325236,0.030541422879055806,0.19585975374696382,0.104619266276777,0.07375175076201042,0.18894191156733395,0.42141736161420157,0.004149312151541153,0.21414245987949043,0.07720289958401257,0.26895680580585146,0.03823855650868155,0.21480830291674288,1.0,0.23322245314876083,0.25927888632273777,0.35622555968012354,0.09563836463322033,0.2503414541178388,-0.01648339679787096,0.03049601050506636,0.042586877488361444,-0.10893617738359468,-0.03392151362742505,-0.00381031565356541,0.034735090454927633,0.040182211391866896
roa,0.15823100542426072,-0.05424252639339948,0.0013434338494740902,0.09044908619372292,-0.006950436382746915,-0.2301749880567657,0.2954336150684119,0.06403117916307288,-0.2974539586348563,0.09768741698911239,0.49135029362383,0.37197954207635314,0.31645631936431673,0.15544773681439714,0.00550569256718812,0.7870866703884632,0.4299551255081189,0.15885126251856777,0.2131912511858473,0.22399926655927146,0.05704278695905974,0.20776709197084037,-0.026465222269241355,0.21702336787121593,0.1327622995046378,-0.019426765244711697,0.0017392751343900442,0.059141950195561926,-0.3447914059275654,0.00652737535636213,-0.22384769725129464,0.0027219415789211713,0.02009976215370574,0.21830645860344214,0.13412772275340185,0.09344263057259182,0.20687501848556036,0.3893245668397966,0.0019510658828231322,0.23253357726967622,-0.023977065030406877,0.7998059652209022,0.05291353590887532,0.02710816410648907,0.23322245314876083,1.0,0.9048609358516109,0.252507683442778,0.21245876875030056,0.7492317296163973,-0.03661158196997373,0.05283157912240945,0.056266198805816674,-0.12618697071815116,-0.078166335367525,-0.22269493224498796,0.04051612322872931,-0.028034917728525864
roe,0.16452017359727675,-0.06503293650754609,0.0034525384894338205,0.10853546224785744,-0.00147368106870817,-0.2774178145822679,0.35176759058565304,0.06682505215193131,-0.3144156316776619,0.09635560671476834,0.5402076503307583,0.4177322918994613,0.31613736462807746,0.1214241554447655,0.003324331842767342,0.8605343774613731,0.3433164979305645,0.16075370311796508,0.21842944948112883,0.22970328731104026,0.054036164606742106,0.20631831626557068,-0.024142928917454114,0.22475037951822266,0.13929821519097826,-0.007804279285952076,0.0132657082024163,0.058586439136769454,-0.16451720071447373,0.007728812785431697,-0.2551674318744271,0.007395429849643239,0.029041994668653093,0.2252770860597589,0.14014273263500082,0.09890405826405439,0.21596798812383694,0.4440027418650028,0.000859055769377392,0.2208493910428362,-0.034964282683604006,0.8787445255577656,0.054507590049994475,0.01904096397959037,0.25927888632273777,0.9048609358516109,1.0,0.29865967832587664,0.2396195693321062,0.8180310984607907,-0.07667765376663178,0.05522709564447067,0.06057501218552172,-0.12706769336245743,-0.08991403984721916,-0.1136738032959009,0.050121061800321436,-0.023521787771670837
roe_delta,-0.02265563792422869,-0.0591703411912135,0.028902953741332102,0.223270740892052,0.029987323847648833,-0.04208794510848742,0.1038815055483779,0.05748375466915876,-0.07478817228744597,0.0752396909439569,0.13973764803076172,0.33035879710726834,0.04783364653246362,0.0862725779923968,-0.01212011954263408,0.2290487964255776,0.06454223478588321,0.34338556077902255,0.23213448847531631,0.23866306193675924,0.019536484077971653,0.05846259618986927,-0.015577230676563221,0.30982444550450317,0.1898600215125637,0.0002958937723484913,0.03508613095688189,0.07013756433184112,0.006695293079095592,-0.0021899786440653804,-0.0857159672013931,0.024650861918725137,0.05243897528004987,0.3098882091086943,0.19017014728641207,0.11895175242967053,0.29379703004114244,0.7955630138049044,0.03545292439735522,0.4815797140095346,-0.028487110794509465,0.30910450738728296,0.057790432648230715,0.10431031337712587,0.35622555968012354,0.252507683442778,0.29865967832587664,1.0,0.30927389699664876,0.1890387901631201,0.0178713612495583,0.056060648054761464,0.05424313103438648,0.0077153311476551726,0.008768946822357253,0.009109631682706155,0.06675405726789695,0.02733583039353202
roe_delta_3q,-0.09649826803986992,-0.03903939457246211,0.021036756547999767,0.14694390431529183,0.020539142931787005,0.06477956686851573,0.09676903279061638,0.0523251340355039,0.005310241536724897,0.04305250021638254,-0.08062020690455908,-0.04873815556242475,0.0017694724341539999,0.04774412910735984,-0.005004650401954276,0.08365652487406153,0.029755518309992412,0.13563570006747197,0.111386305616277,0.09747619735686634,0.012164598320063655,-0.01312789716022496,0.0473184843753474,0.10236032477439048,0.11520269024503513,0.0002827675545915534,0.011036763888695822,0.029367778592974476,0.0026249724707229174,0.004794105364527858,0.0202625406174685,0.018166918239336752,0.0372360488205159,0.10145706768200702,0.1147788757240906,0.06925878008538768,0.09052886328020716,0.250705744247224,0.03887558081560466,0.18495692114703427,0.011062080683651427,0.36165106400084385,0.05603018883463823,0.10779914032250025,0.09563836463322033,0.21245876875030056,0.2396195693321062,0.30927389699664876,1.0,-0.11081258127307228,0.05988952901510508,0.04958937895191168,0.04588624170682474,0.03414419777449876,0.006516031502611246,0.007800705254531115,0.04577742441577292,0.010538945186556596
roe_smoothed_4q,0.26152290232988756,-0.030682379649079623,-0.002455169028106092,0.06538333095038423,-0.006242356191345162,-0.36454326104274737,0.2756336655567842,0.05237430828120792,-0.34570509499332547,0.06735287814926301,0.6524181242226247,0.535437829135194,0.3303442856627492,0.09910517486620216,0.006261625750877548,0.8243760468782122,0.3370977738072611,0.11376726436494256,0.19797142193136777,0.21549126460054843,0.061872263632532544,0.2413911770802181,-0.03645124910436187,0.22148771076656118,0.116565870755382,-0.007336342630307816,0.01911974007257506,0.07082673852009887,-0.17386403574906661,0.007388230838529821,-0.3120696655832527,0.006266702981797787,0.016500895081693764,0.22189319216030332,0.11745132562422261,0.08903928222946318,0.21651472699168206,0.35153700832346,-0.01378410645376228,0.14215417056343543,-0.0447772679461991,0.7361919357850844,0.0395010249028077,-0.014123794944416235,0.2503414541178388,0.7492317296163973,0.8180310984607907,0.1890387901631201,-0.11081258127307228,1.0,-0.10830106202115353,0.04280311385963205,0.05075158940740659,-0.15679434897323202,-0.09482029722677768,-0.130824097348492,0.018078284242431197,-0.025328632616123163
roe_stability,0.029009625481158454,0.008070709975263756,0.009238237271932213,-0.005093682872389039,0.0020002246265007125,0.052370996143708264,-0.05524856698637282,0.01144006759039929,0.19163709225756198,0.00914410064122865,0.03923499911862974,0.027123821397322414,0.08039224202558247,-0.0013727654558202203,-0.013212391525174892,-0.043992112785173954,-0.02844999797721743,-0.0004561301870906411,0.07182262024792985,0.07311825884753438,0.019644879319735534,0.0013332741373092117,0.01250084836957668,0.006969674414012069,0.011488527002923653,0.02027785825753263,-0.1208615279085599,-0.012892629458906043,-0.19363204161907072,0.005729109474910799,-0.0001269417232533239,-0.06164150861144922,0.008924112172526179,0.009289309785858464,0.013123915753741484,0.007923293432948359,-0.016620632965455736,-0.008795841009621323,0.014764754498977182,0.020229246676893506,-0.11111367856373887,-0.0542458646101458,0.016289507487864282,0.005389717090446576,-0.01648339679787096,-0.03661158196997373,-0.07667765376663178,0.0178713612495583,0.05988952901510508,-0.10830106202115353,1.0,0.015179340097990289,0.010059576346056564,0.028134870279781062,-0.03127740353488034,-0.034250018203688115,-0.055015893061505096,-0.10127223144888899
rsi_12,-0.01047217582341633,0.07861320602390906,0.0518405282856107,0.04916190334271642,0.02314181489373548,-0.007762715152470241,0.02981607943454063,0.8111716023859783,-0.07184093275440756,-0.0004167526340445059,-0.005719692160619894,-0.028749149805083515,0.014662011238102289,0.018232824480594906,-0.006404646278399133,0.029396465613306052,0.022058236175431907,0.03087670904716833,0.32555392289516943,0.027839448600840665,0.07451974200020374,0.06507021292701817,0.03433178613433314,-0.007026102017362671,-0.013821836767935962,0.011012147042720476,0.04634089409776827,0.3345175081614697,-0.021223162694927505,0.7269124636454549,-0.10548694128663726,0.28652138546784756,0.08610460147332243,-0.006300943033573538,-0.01285970677529942,0.011196743408790873,-0.002982962396839373,0.059200326604928404,0.5088937454222694,0.051797733427715584,-0.030769045850427668,0.07241105564529643,0.6643577485676233,0.032155629717515455,0.03049601050506636,0.05283157912240945,0.05522709564447067,0.056060648054761464,0.04958937895191168,0.04280311385963205,0.015179340097990289,1.0,0.6390303627587519,0.012246996625922305,0.059085060477880105,-0.033792207116823236,0.0859592436482164,0.024904857353771088
rsi_6,-0.006098022656947428,0.0924579146319811,0.03377357641244946,0.04524706907247515,0.020163232472854304,-0.017074639553711468,0.027402847331149196,0.7484787766540548,-0.042932536744102925,0.006050549741933747,0.015325013667555511,-0.013598809609976474,0.013279274491456786,0.013212670568667952,-0.005955922947496549,0.04361314428423823,0.02624495930816089,0.02552454258206982,0.24594320836768307,0.04619726288077252,0.05516778772733793,0.05133595552020882,0.02973699996603288,0.007722124377753402,0.004341659791497274,0.014292485494316994,-0.0003542019111803703,0.24561566907788332,-0.021002355971015428,0.623945833426812,-0.11761407423267249,0.13516855385791565,0.019104753558254334,0.008606143469253912,0.005074468240186746,0.007938638644098625,0.008162328333566699,0.061821332033900056,0.37495422871020495,0.045638067343433036,-0.02517852395578106,0.07862843997141063,0.4483869550625568,0.026348943130358928,0.042586877488361444,0.056266198805816674,0.06057501218552172,0.05424313103438648,0.04588624170682474,0.05075158940740659,0.010059576346056564,0.6390303627587519,1.0,0.014551507093001594,0.022036561377329702,-0.021142081168347402,0.00038367181286100115,-0.01849536033066779
share_issuance,-0.09851368582456017,-0.014624010704941594,0.009212093562396011,0.13103714648961826,0.011449446807855361,0.25723171521606714,-0.021261485864933927,0.011152297833469533,0.09638400518262785,0.06521942007564162,-0.03289080000234489,-0.0694126540488481,0.09704456326304986,0.07300375883241021,-0.04297728057021367,-0.08751612442273596,-0.06385702892169785,-0.009102528721507913,-0.02874020540571911,-0.039171368573559406,-0.0013956838430545316,0.008573925573281401,0.12174122062004201,-0.07095913673504882,-0.017064808186599174,0.03716831812357616,-0.057107951195308274,0.0006533415620846127,0.04050804722703117,0.012280786466971672,0.07837557345053378,-0.034952024476177464,0.006589497038504262,-0.07007679085316577,-0.016453562048353416,-0.023597967095130606,-0.08132869540311069,-0.08101759666117525,0.027419287550637782,0.0015520843237297672,-0.06951331017208591,-0.10748572226278673,0.004846222161699417,-0.0011972320027102885,-0.10893617738359468,-0.12618697071815116,-0.12706769336245743,0.0077153311476551726,0.03414419777449876,-0.15679434897323202,0.028134870279781062,0.012246996625922305,0.014551507093001594,1.0,0.06289028182414515,0.08328730933173677,-0.022161166053595797,-0.043817210260744595
short_ratio,-0.048742612960202034,-0.11875494379329973,0.04207710551062965,0.02322366876113769,0.014832543271603002,0.09698603523491152,-0.00393313667500433,0.04859579639717951,-0.03834363298799056,0.00016816539168782905,-0.08830768904272518,-0.055684501725094954,-0.051794508043846256,0.021872493092033804,0.0029940239842898616,-0.11221983854020963,0.00997792544199056,-0.013837904458887355,0.026258375598580044,0.003243712281532328,-0.0056857595526988184,-0.04416803570752757,0.026582386717277265,0.017809070144966462,0.051434107674602415,-0.012593596733674196,0.12834594164674618,0.0414940836325319,-0.001075824022840806,0.002604451852875885,0.18096952126751387,0.1230183202422853,-0.010689051635849546,0.01767565922624834,0.05017210239541536,0.039216753154758484,0.028654584331302503,-0.030309356790403825,0.057838455995810716,0.02375411459317824,-0.07898320363147218,-0.07759134628013296,0.0643510090947557,0.00717915277240189,-0.03392151362742505,-0.078166335367525,-0.08991403984721916,0.008768946822357253,0.006516031502611246,-0.09482029722677768,-0.03127740353488034,0.059085060477880105,0.022036561377329702,0.06289028182414515,1.0,0.0006825826258297828,0.1980416834137292,0.14214530668212896
sp_ttm,-0.1420168883056905,0.015010766356287215,-0.01927053124704587,-0.024521573188377947,-0.0032029332835470693,0.0666490360333029,0.5200907412237507,-0.03298432377034933,0.5172142079734706,0.27371797840299644,0.2490133972433313,0.049165503656606574,0.007347886446710062,0.008457414533131681,0.007400015821523554,0.0771679754689479,-0.5442652972984073,0.008364212104362903,-0.056185137193441016,-0.04079007530313843,-0.02685444562868053,0.004101950127677326,0.00244640697798382,-0.13513190903951836,-0.08417236244716478,0.04446582192187892,-0.17527357264941154,-0.08135730044861471,0.5721971573412755,-0.001750059835508809,0.003886146821358053,-0.11085948614165597,-0.02782030823633393,-0.13530629471171285,-0.08399000038104922,-0.044287262002122886,-0.14366468372080196,-0.0438463957710321,-0.023324438262466614,0.053943814195025044,-0.11630750531905121,-0.10168407295294288,-0.04451639302214056,-0.01954260210755525,-0.00381031565356541,-0.22269493224498796,-0.1136738032959009,0.009109631682706155,0.007800705254531115,-0.130824097348492,-0.034250018203688115,-0.033792207116823236,-0.021142081168347402,0.08328730933173677,0.0006825826258297828,1.0,-0.11195752162615374,-0.1701544871134105
turn_20d,0.007373135870097069,-0.6288388877216446,0.06164038984304984,0.04825929446473083,0.02852854926642812,-0.02183140067052449,-0.006711779164958499,0.0786930147562616,-0.2124184834391685,-0.062323432191424506,-0.08289790680245263,-0.026814779392089712,-0.05947743668711137,0.008221434978453386,0.014483277394693406,-0.025895684916539225,0.03572406862562275,0.012093243097282137,0.060328833184577,-0.022098745963279893,-0.007172890083247699,0.01088696923801931,-0.12910892234684382,0.16607520484286983,0.16081550601763828,-0.060575789243859916,0.5802455415318482,0.12316554418065995,-0.008304637816349096,-0.05420177753639652,0.21972797940171473,0.5106657985034363,0.21245583316600522,0.16545388452045734,0.15908900188142713,0.12738211808267183,0.21048875861491503,0.08703712646212372,0.1472680185773414,0.03548450135579118,0.02315963130370052,0.04771188871416581,0.17357459645456577,0.0015330801208662452,0.034735090454927633,0.04051612322872931,0.050121061800321436,0.06675405726789695,0.04577742441577292,0.018078284242431197,-0.055015893061505096,0.0859592436482164,0.00038367181286100115,-0.022161166053595797,0.1980416834137292,-0.11195752162615374,1.0,0.622923567903633
vol_60d,0.010656148821318788,-0.21140878413025846,0.10889850580881333,0.06042246106199266,0.04140498157442867,-0.03597980342963988,-0.02590150931834212,0.015095564015222036,-0.3125345232064199,-0.13561754586523395,-0.2281542325151259,-0.1042808365046714,-0.16533996586868757,-0.020818409800877367,0.007277466370044938,-0.1439749367604177,0.014506039084195635,-0.0011767033794240283,-0.01935222833767083,-0.038909235823453785,0.010272117087093998,0.007958229413218665,-0.09767636613236613,0.24618707832203324,0.2704008653582719,-0.056757441684547744,0.8927708972579425,0.061303000004469095,0.017482389416250473,-0.08751305504822973,0.10684972339787091,0.5477749511696229,0.07683004393031745,0.24425920331922604,0.2678915456716615,0.1834509081533293,0.309993184396303,0.0417525265378381,0.012979114882561671,-0.0010813540192035637,0.1144693700250829,-0.007032516495789611,0.047361135759474524,0.005854004414427389,0.040182211391866896,-0.028034917728525864,-0.023521787771670837,0.02733583039353202,0.010538945186556596,-0.025328632616123163,-0.10127223144888899,0.024904857353771088,-0.01849536033066779,-0.043817210260744595,0.14214530668212896,-0.1701544871134105,0.622923567903633,1.0
