run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_02,2014-01-30,0,optimal,0.42831599997589365,True,True
rebuild_02,2014-02-28,0,optimal,0.40259800001513213,True,True
rebuild_02,2014-03-31,0,optimal,0.7257197999861091,True,True
rebuild_02,2014-04-30,0,optimal,0.8329800000065006,True,True
rebuild_02,2014-05-30,0,optimal,0.7050689000170678,True,True
rebuild_02,2014-06-30,0,optimal,0.6592673999839462,True,True
rebuild_02,2014-07-31,0,optimal,0.6764717000187375,True,True
rebuild_02,2014-08-29,0,optimal,0.6015039999620058,True,True
rebuild_02,2014-09-30,0,optimal,0.5956979999900796,True,True
rebuild_02,2014-10-31,0,optimal,0.6542206999729387,True,True
rebuild_02,2014-11-28,0,optimal,0.6186515999725088,True,True
rebuild_02,2014-12-31,0,optimal,0.5271294999984093,True,True
rebuild_02,2015-01-30,0,optimal,0.5446326999808662,True,True
rebuild_02,2015-02-27,0,optimal,0.5357599999988452,True,True
rebuild_02,2015-03-31,0,optimal,0.566547000024002,True,True
rebuild_02,2015-04-30,0,optimal,0.5848838000092655,True,True
rebuild_02,2015-05-29,0,optimal,0.6629083000007086,True,True
rebuild_02,2015-06-30,0,optimal,0.6163399000070058,True,True
rebuild_02,2015-07-31,0,optimal,0.5879552999977022,True,True
rebuild_02,2015-08-31,0,optimal,0.5762716000317596,True,True
rebuild_02,2015-09-30,0,optimal,0.6074576000100933,True,True
rebuild_02,2015-10-30,0,optimal,0.6036817999556661,True,True
rebuild_02,2015-11-30,0,optimal,0.6281767000327818,True,True
rebuild_02,2015-12-31,0,optimal_inaccurate,0.7024043999845162,True,True
rebuild_02,2016-01-29,0,optimal,0.6295024999999441,True,True
rebuild_02,2016-02-29,0,optimal,0.6079707000171766,True,True
rebuild_02,2016-03-31,0,optimal_inaccurate,0.7520817000186071,True,True
rebuild_02,2016-04-29,0,optimal,0.5699177999631502,True,True
rebuild_02,2016-05-31,0,optimal,0.6035799999954179,True,True
rebuild_02,2016-06-30,0,optimal,0.641487299988512,True,True
rebuild_02,2016-07-29,0,optimal,0.543641900003422,True,True
