source_id,ts_code,industry_code,industry_name,strategy_contribution_sum,benchmark_contribution_sum,active_contribution_sum,avg_strategy_weight_when_held,n_periods_held,avg_stock_period_return,rolling_minus_pipeline_b_active_contribution
pipeline_b_frozen_replay,600673.SH,801050.SI,有色金属,0.0,-0.00033163898879854173,0.00033163898879854173,0.0,0,-0.03463856292640552,0.0010059096946813282
pipeline_b_frozen_replay,600673.SH,801150.SI,有色金属,0.009894970141858382,0.0014372369817638305,0.00845773316009455,0.016200866281975167,4,0.05221607340549586,0.0023145538091573076
pipeline_b_frozen_replay,600673.SH,999999.SI,有色金属,0.0,-0.00033556949158410033,0.00033556949158410033,0.0,0,-0.12381771281169351,0.0
pipeline_b_frozen_replay,600675.SH,801180.SI,房地产,0.0,-8.193756762105732e-05,8.193756762105732e-05,0.0,0,-0.012850140188849465,-0.000800284131307959
pipeline_b_frozen_replay,600699.SH,801880.SI,汽车,-0.0013809796166250423,-0.0016582286817392723,0.00027724906511423,0.01690319050749058,1,-0.0076809926801754275,2.696831969459636e-06
pipeline_b_frozen_replay,600704.SH,801170.SI,交通运输,0.0,0.00026264955493348664,-0.00026264955493348664,0.0,0,0.01476722504082402,0.0
pipeline_b_frozen_replay,600705.SH,801790.SI,非银金融,-8.93227336247868e-05,-0.0004145738996207167,0.0003252511659959299,0.0004907438778095768,11,-0.00802700463598599,1.3410032722316768e-05
pipeline_b_frozen_replay,600707.SH,801080.SI,电子,-0.010804026645842443,-0.0006784998992362701,-0.010125526746606174,0.015641230575458027,10,-0.008096658447086744,0.002769811927220195
pipeline_b_frozen_replay,600717.SH,801170.SI,交通运输,0.0,3.5183286440641515e-05,-3.5183286440641515e-05,0.0,0,0.002421919189236283,0.0
pipeline_b_frozen_replay,600718.SH,801750.SI,计算机,0.0,-0.00020455332834249897,0.00020455332834249897,0.0,0,-0.001428254282497381,0.0
pipeline_b_frozen_replay,600728.SH,801750.SI,计算机,-0.005060457121752456,-0.0006039198685113536,-0.004456537253241103,0.01696632606894296,4,-0.01418115639238148,-4.080180977450096e-07
pipeline_b_frozen_replay,600729.SH,801200.SI,商贸零售,0.0001142247334189006,-1.4547252024159115e-05,0.00012877198544305972,0.016055753432620962,6,0.00010860281901000881,-0.0019476793986338884
pipeline_b_frozen_replay,600732.SH,801730.SI,电力设备,0.002870404300342318,0.0027984019305877426,7.200236975457569e-05,0.017868642477000096,1,0.06759820467953662,-0.003299513027563343
pipeline_b_frozen_replay,600733.SH,801880.SI,汽车,0.0,0.0008177248476600749,-0.0008177248476600749,0.0,0,0.025422953810417273,0.0
