source_id,rebalance_date,period,n_columns,n_non_nan,nan_rate,universe_count,valid_universe_overlap_count,valid_universe_overlap_ratio,nonuniverse_valid_count,mean,std,skew,kurt,min,max,p01,p99
ic_ir,2022-10-31,valid,1329,499,0.6245297215951844,500,499,0.998,0,0.0,1.0000000000000002,-0.3120922658226081,-0.027712440722843734,-2.9533444211923743,2.827389005119596,-2.5528838050668594,2.0736302868569334
ic_ir,2022-11-30,valid,1329,499,0.6245297215951844,500,499,0.998,0,1.0679500036474452e-17,1.0,-0.42098670362317864,0.012277668116258411,-2.7243251056383406,2.219644508826278,-2.7243251056383406,1.9708906811084579
ic_ir,2022-12-30,valid,1329,497,0.6260346124905944,500,497,0.994,0,-7.14831726116801e-18,1.0,-0.433324789963141,-0.09028746628428008,-2.719808211663954,2.5623787471343666,-2.487041504552115,2.054375870807569
expanding_ridge,2014-03-31,train,1329,467,0.6486079759217457,500,467,0.934,0,1.1411285906211459e-17,1.0,-0.3279816398670716,0.020651249730237353,-2.7958507984340804,2.971122827470515,-2.631762194922436,1.9859674944003123
expanding_ridge,2014-04-30,train,1329,465,0.6501128668171557,500,465,0.93,0,-3.820122235269356e-18,1.0,-0.447269989830786,0.24430626417926993,-2.741432972420572,2.9949755580622526,-2.741432972420572,2.1875069395801447
expanding_ridge,2014-05-30,train,1329,466,0.6493604213694507,500,466,0.932,0,7.623849096138414e-18,1.0,-0.48968575068492104,0.1346528668182687,-2.6326817078987426,2.7753756895219146,-2.6326817078987426,1.9190713191923434
expanding_ridge,2014-06-30,train,1329,470,0.6463506395786306,500,470,0.94,0,1.1338447911065428e-17,1.0,-0.3907521373645544,0.1676504600327906,-2.6565329179074473,2.6984710150287863,-2.626653221514131,2.10337366392442
expanding_ridge,2014-07-31,train,1329,472,0.6448457486832204,500,472,0.944,0,1.3172137580298468e-17,1.0,-0.22270702516847568,0.0065594894377283275,-2.9187259787698094,3.0650204613739733,-2.4204198831184,1.9226135355710812
expanding_ridge,2014-08-29,train,1329,469,0.6471030850263356,500,469,0.938,0,6.628197161941233e-18,0.9999999999999999,-0.28715381555468644,0.02646850321115668,-2.9182678635007377,2.6129443002238593,-2.6231310562603496,2.1799761083977365
expanding_ridge,2014-09-30,train,1329,465,0.6501128668171557,500,465,0.93,0,-3.4381100117424204e-17,1.0,-0.19139648808646886,-0.07587725609366558,-3.0623247794621813,2.919799092847461,-2.4980926706188646,2.093497710217832
expanding_ridge,2014-10-31,train,1329,459,0.654627539503386,500,459,0.918,0,1.8382777749784727e-17,1.0,-0.34046401383508196,-0.2667603035723043,-2.5746982353282846,2.2007933811448956,-2.47458137207803,1.9496326389718845
expanding_ridge,2014-11-28,train,1329,454,0.6583897667419112,500,454,0.908,0,1.5650721051984587e-17,1.0,-0.2757061203504611,-0.17735872450792955,-2.8890980487029236,2.526297663192724,-2.4013541475253484,2.1332908169105638
expanding_ridge,2014-12-31,train,1329,456,0.6568848758465011,500,456,0.912,0,-9.73879846162418e-18,0.9999999999999999,-0.34839218141533346,-0.1380637526325419,-2.795626077181378,2.9067992817983375,-2.5180555828632083,2.0341028354374084
expanding_ridge,2015-01-30,train,1329,460,0.653875094055681,500,460,0.92,0,-7.723290606088046e-18,0.9999999999999999,-0.4403534599435393,-0.008828519646896016,-2.7719327774109463,2.933526261027341,-2.6286903434793847,2.044807723654409
expanding_ridge,2015-02-27,train,1329,461,0.653122648607976,500,461,0.922,0,3.4679417688941983e-17,0.9999999999999999,-0.4532386947883425,0.1313617944812857,-2.831848157959144,2.881014984357985,-2.747221083855691,2.027027764732758
expanding_ridge,2015-03-31,train,1329,443,0.6666666666666666,500,443,0.886,0,0.0,1.0,-0.22960228838340055,0.14348612848966313,-2.919962263256708,3.0137453018982305,-2.632326876664593,2.22289212190328
expanding_ridge,2015-04-30,train,1329,448,0.6629044394281415,500,448,0.896,0,1.1895246692412391e-17,0.9999999999999999,-0.26230410990696884,0.046557259123229944,-2.887343668033255,3.0394170413844503,-2.4713646683984756,2.048143990032104
expanding_ridge,2015-05-29,train,1329,428,0.6779533483822423,500,428,0.856,0,1.0375916117992117e-17,1.0,-0.23906555557754883,0.04270764450366071,-2.7625532805744673,2.5252724494292678,-2.672863236249084,2.1471130349296677
expanding_ridge,2015-06-30,train,1329,422,0.6824680210684725,500,422,0.844,0,-3.577969937180599e-17,1.0,-0.21568099565327628,0.07547762781456813,-2.9654516792014682,2.545939030662563,-2.5340030989732285,2.229275723033484
expanding_ridge,2015-07-31,train,1329,417,0.6862302483069977,500,417,0.834,0,-4.259848535732015e-18,1.0,-0.12883194425924313,0.09287913364814093,-2.8840198814650315,2.916769427069464,-2.6146635904257693,1.9786400363912473
expanding_ridge,2015-08-31,train,1329,417,0.6862302483069977,500,417,0.834,0,1.703939414292806e-17,0.9999999999999999,-0.21176577048645895,-0.2341353322979467,-3.1159102899136597,2.512382832207347,-2.4304346697912034,2.037759151696753
expanding_ridge,2015-09-30,train,1329,427,0.6787057938299473,500,427,0.854,0,-1.4560301962297136e-17,0.9999999999999998,-0.3207523278772293,-0.17351497543763594,-3.0610930480036833,2.570110802974836,-2.434703140532706,1.9483972072420999
expanding_ridge,2015-10-30,train,1329,428,0.6779533483822423,500,428,0.856,0,2.9052565130377925e-17,1.0,-0.2113381750707633,-0.018300440409535934,-2.887913094961929,2.7569993110542104,-2.4212842325976265,2.214055836256287
expanding_ridge,2015-11-30,train,1329,448,0.6629044394281415,500,448,0.896,0,1.586032892321652e-17,1.0,-0.12960674272946357,0.09479900079814607,-2.826200012648033,2.6713784489695103,-2.4866773960029676,2.271286748733792
expanding_ridge,2015-12-31,train,1329,453,0.6591422121896162,500,453,0.906,0,2.352790515761921e-17,1.0,-0.4037834649205566,-0.13295872704014622,-2.6975598338054465,2.5061488358228194,-2.456449582171604,2.024689600807182
expanding_ridge,2016-01-29,train,1329,461,0.653122648607976,500,461,0.922,0,-8.669854422235496e-18,1.0,-0.5090660576952394,-0.08034594769122538,-2.863318262252352,2.148987360202043,-2.5616298602390035,1.8549433104046071
expanding_ridge,2016-02-29,train,1329,450,0.6613995485327314,500,450,0.9,0,-3.404683942183813e-17,1.0,-0.5761721570633029,0.08896121870430962,-2.693275675329067,2.226417990762342,-2.693275675329067,1.94473072201454
expanding_ridge,2016-03-31,train,1329,458,0.6553799849510911,500,458,0.916,0,-7.757016765939958e-18,1.0,-0.38641038491194524,-0.08113894938923671,-2.733824479999802,2.435501976768952,-2.4805993520970295,2.008703150581624
expanding_ridge,2016-04-29,train,1329,458,0.6553799849510911,500,458,0.916,0,-1.9392541914849895e-17,1.0,-0.5312249426323908,0.062387602716011514,-2.9303445110093502,2.606175151083131,-2.7163028798791435,1.7888249123461497
expanding_ridge,2016-05-31,train,1329,461,0.653122648607976,500,461,0.922,0,7.70653726420933e-17,1.0,-0.47283290734954275,0.06794850244812878,-2.8380176980326226,2.4889622587334066,-2.6822650370585466,1.855005026039643
expanding_ridge,2016-06-30,train,1329,473,0.6440933032355154,500,473,0.946,0,4.318837981628516e-17,1.0,-0.4132880986207735,-0.08126398517335653,-2.8251903949540864,2.403482459230589,-2.541937725426636,2.0723798298907385
expanding_ridge,2016-07-29,train,1329,475,0.6425884123401053,500,475,0.95,0,-4.39414586588483e-17,1.0,-0.44467080999143377,0.1435570667197945,-2.928695972094392,2.7196466811764775,-2.7809495242505253,1.9222598550656969
expanding_ridge,2016-08-31,train,1329,477,0.6410835214446953,500,477,0.954,0,2.886114361709002e-17,0.9999999999999998,-0.38081928048167063,0.153045457956543,-2.6529204458189315,2.805318881879841,-2.628902294142027,2.0930659094035184
expanding_ridge,2016-09-30,train,1329,469,0.6471030850263356,500,469,0.938,0,4.355672420704239e-17,1.0000000000000002,-0.43104191084163895,0.03417159594498198,-2.6771778773435178,2.667609050290669,-2.6771778773435178,1.9480774396355538
expanding_ridge,2016-10-31,train,1329,475,0.6425884123401053,500,475,0.95,0,1.3088945132422898e-17,0.9999999999999999,-0.4558033978167715,0.17551335914837818,-2.6539794767792517,2.896876559314828,-2.6539794767792517,1.9269230726641338
expanding_ridge,2016-11-30,train,1329,466,0.6493604213694507,500,466,0.932,0,-1.5247698192276828e-17,0.9999999999999999,-0.41778644778535823,0.037112418579202444,-2.6591350608840214,2.7636270933712543,-2.558282292548663,2.0440829064200816
expanding_ridge,2016-12-30,train,1329,466,0.6493604213694507,500,466,0.932,0,-3.811924548069207e-18,1.0,-0.49692612853657914,0.09050856529821516,-2.6468302476865415,2.8101315092546293,-2.492292688837362,1.8694615105302452
expanding_ridge,2017-01-26,train,1329,467,0.6486079759217457,500,467,0.934,0,-3.0430095749897226e-17,1.0,-0.5317355355336906,0.08653446258430186,-2.594676626068145,2.527275292845423,-2.594676626068145,1.9889446553250252
expanding_ridge,2017-02-28,train,1329,467,0.6486079759217457,500,467,0.934,0,-5.70564295310573e-17,1.0,-0.5080997270388978,0.14203287843394818,-2.539558340506458,2.756280998034916,-2.539558340506458,2.042269412335687
expanding_ridge,2017-03-31,train,1329,465,0.6501128668171557,500,465,0.93,0,3.724619179387622e-17,1.0,-0.606869431317603,0.047840894867726025,-2.7746252666517717,2.3991246725093913,-2.7735482749474434,1.7217403197362147
expanding_ridge,2017-04-28,train,1329,466,0.6493604213694507,500,466,0.932,0,-3.0495396384553656e-17,1.0,-0.5179106588903151,0.1641442548488814,-2.7758467235915063,2.973896093672447,-2.751011387020177,1.8457161303693606
expanding_ridge,2017-05-31,train,1329,470,0.6463506395786306,500,470,0.94,0,0.0,1.0,-0.6428436055995451,0.3019869702838518,-2.7219162539967012,2.685286467655208,-2.7219162539967012,1.7350442697474886
expanding_ridge,2017-06-30,train,1329,469,0.6471030850263356,500,469,0.938,0,-3.030032988315992e-17,1.0,-0.5812115672402635,0.11730544345915384,-2.517120566101218,2.2386513132838637,-2.517120566101218,1.995725140136591
expanding_ridge,2017-07-31,train,1329,467,0.6486079759217457,500,467,0.934,0,4.1841381656108685e-17,1.0,-0.4553038790316523,-0.016385072916888177,-2.487586939228141,2.2526257906073406,-2.487586939228141,1.9754600539175768
expanding_ridge,2017-08-31,train,1329,473,0.6440933032355154,500,473,0.946,0,0.0,0.9999999999999999,-0.5230382724927652,0.30278661312373023,-2.9271947935736153,2.783288331157468,-2.8293826218535156,1.8823502738917597
expanding_ridge,2017-09-29,train,1329,474,0.6433408577878104,500,474,0.948,0,1.4990353075107598e-17,1.0,-0.5407048194872224,0.2171595349370521,-2.815151335132985,2.223671721552114,-2.8141260823443215,1.8164968581514103
expanding_ridge,2017-10-31,train,1329,473,0.6440933032355154,500,473,0.946,0,7.511022576745245e-18,1.0,-0.5158843751187838,0.06779626507945613,-2.862640912030871,2.196473741101655,-2.6820246817166504,1.8654973406749515
expanding_ridge,2017-11-30,train,1329,464,0.6508653122648608,500,464,0.928,0,-3.062684205862501e-17,1.0,-0.4626719825271176,-0.056597810493274725,-2.8771861608894627,2.6307377405129446,-2.8771861608894627,1.7615411545901478
expanding_ridge,2017-12-29,train,1329,461,0.653122648607976,500,461,0.922,0,4.6239223585255976e-17,0.9999999999999999,-0.5009989033085533,0.12773503575684897,-3.0555379854058304,2.222975627921464,-2.7539871653186743,1.7897710839525423
expanding_ridge,2018-01-31,train,1329,455,0.6576373212942062,500,455,0.91,0,-1.5616323862859345e-17,1.0,-0.2421023545451301,-0.133609916025327,-2.950195587475348,2.423315404965419,-2.3548060952131147,1.9488437194826613
expanding_ridge,2018-02-28,train,1329,457,0.6561324303987961,500,457,0.914,0,-3.109596217768491e-17,1.0,-0.27294088852104526,0.04440220686477092,-2.905739920349943,2.4803127762751305,-2.688485837932751,2.0147216680522217
expanding_ridge,2018-03-30,train,1329,461,0.653122648607976,500,461,0.922,0,3.082614905683732e-17,1.0,-0.39091062156854456,0.13530811526417752,-2.7767567204983252,2.563658162379737,-2.7155375464631986,1.989940992662821
expanding_ridge,2018-04-27,train,1329,462,0.6523702031602708,500,462,0.924,0,3.075942579048053e-17,1.0,-0.2850133043856117,0.08031895865607419,-2.7774669567083268,2.9020977253060476,-2.7774669567083268,2.207645397195316
expanding_ridge,2018-05-31,train,1329,460,0.653875094055681,500,460,0.92,0,0.0,1.0,-0.35784616537977043,0.03845171352519028,-2.930619744322517,2.6260566051270575,-2.556183508448558,2.0813823380623835
expanding_ridge,2018-06-29,train,1329,459,0.654627539503386,500,459,0.918,0,1.548023389455556e-17,0.9999999999999999,-0.21318286297360683,0.002196741621980358,-2.9436672288873265,2.8508390207982366,-2.4763718113721147,2.1884337274159344
expanding_ridge,2018-07-31,train,1329,463,0.6516177577125658,500,463,0.926,0,-2.301974305918251e-17,1.0,-0.31201278654618947,0.021101165062358263,-2.8489768079598807,2.4312260085175974,-2.581360108589825,2.1559252897213956
expanding_ridge,2018-08-31,train,1329,473,0.6440933032355154,500,473,0.946,0,3.004409030698098e-17,1.0,-0.4020408086043688,0.053230941177822455,-2.6706092756872395,2.26408252168303,-2.6706092756872395,1.8969311729513694
expanding_ridge,2018-09-28,train,1329,476,0.6418359668924003,500,476,0.952,0,4.47821051949643e-17,0.9999999999999998,-0.5144549641797287,0.11800062067162109,-2.7650257487312704,2.2052481849433354,-2.7650257487312704,1.8300564358793918
expanding_ridge,2018-10-31,train,1329,479,0.6395786305492852,500,479,0.958,0,-1.4833877573279752e-17,1.0,-0.5180687104909621,0.008941057571270061,-2.8218701114439106,2.1880441368221155,-2.8218701114439106,1.9213307058853846
expanding_ridge,2018-11-30,train,1329,488,0.6328066215199398,500,488,0.976,0,0.0,1.0,-0.5379103172122747,0.10038655069709845,-2.7546039413200463,2.563487213193645,-2.7018466087172825,1.9024989842083828
expanding_ridge,2018-12-28,train,1329,483,0.636568848758465,500,483,0.966,0,-2.2066544588822986e-17,1.0,-0.4553550251623574,0.24556947874687518,-2.789128727845277,2.553278531919039,-2.789128727845277,1.9153832846958665
expanding_ridge,2019-01-31,train,1329,487,0.6335590669676449,500,487,0.974,0,5.836079965175361e-17,1.0,-0.4976308100861246,0.2283979325124963,-2.6662434889459004,2.3233602921111625,-2.6662434889459004,2.028837029739541
expanding_ridge,2019-02-28,train,1329,484,0.63581640331076,500,484,0.968,0,7.340317518182853e-18,0.9999999999999998,-0.5450654490364121,0.07229141843750897,-2.637767738786513,2.4433070706898716,-2.637767738786513,1.8145497937029176
expanding_ridge,2019-03-29,train,1329,483,0.636568848758465,500,483,0.966,0,-7.355514862940996e-18,1.0,-0.39350091055589587,-0.05618615400597937,-2.7991516420813647,2.9527573394123556,-2.6572814951225374,1.8761086871666959
expanding_ridge,2019-04-30,train,1329,482,0.63732129420617,500,482,0.964,0,0.0,1.0,-0.6181044824900663,0.2587998401356715,-2.928024678863836,2.3539812960340045,-2.928024678863836,1.7651806239877097
expanding_ridge,2019-05-31,train,1329,483,0.636568848758465,500,483,0.966,0,-4.413308917764597e-17,0.9999999999999999,-0.5470902539872461,0.13553231566793889,-2.712920730916553,2.4911538443442325,-2.712920730916553,2.008851239682093
expanding_ridge,2019-06-28,train,1329,480,0.6388261851015802,500,480,0.96,0,-1.4802973661668754e-17,1.0,-0.4398759120933248,-0.02327024699074176,-2.752468686369216,2.656386530193273,-2.5626165690323646,1.8580623574891642
expanding_ridge,2019-07-31,train,1329,484,0.63581640331076,500,484,0.968,0,-1.4680635036365707e-17,0.9999999999999999,-0.42456065903372736,0.05732759949516719,-2.7793324569322975,2.3590978996837038,-2.7793324569322975,1.9666958512490424
expanding_ridge,2019-08-30,train,1329,487,0.6335590669676449,500,487,0.974,0,-1.4590199912938403e-17,1.0,-0.5442947114825326,0.14128711757930157,-2.8024089412103206,2.236930018209441,-2.8024089412103206,1.8859361010560585
expanding_ridge,2019-09-30,train,1329,482,0.63732129420617,500,482,0.964,0,0.0,1.0,-0.42942852885690375,0.29569948019187065,-2.8263072912778906,2.3440680472705067,-2.8263072912778906,2.079866512519695
expanding_ridge,2019-10-31,train,1329,482,0.63732129420617,500,482,0.964,0,2.9483101068883825e-17,1.0,-0.4303536164428335,0.1765106722385119,-2.633508797068772,2.8863368642980904,-2.633508797068772,2.0813986214772595
expanding_ridge,2019-11-29,train,1329,481,0.6380737396538751,500,481,0.962,0,0.0,1.0,-0.4551318056196735,0.1197582048509922,-2.612866814875068,2.8047005538799437,-2.612866814875068,2.0048297629567755
expanding_ridge,2019-12-31,train,1329,477,0.6410835214446953,500,477,0.954,0,-1.489607412494969e-17,1.0,-0.3202151241723676,0.17051839013041103,-2.8448644291802783,2.5415924784325603,-2.7594341220960223,2.2486358107515603
expanding_ridge,2020-01-23,train,1329,480,0.6388261851015802,500,480,0.96,0,2.960594732333751e-17,0.9999999999999999,-0.36336460224514006,0.1522541681720435,-2.654665316656894,2.7306263692667105,-2.654665316656894,2.1973106918321657
expanding_ridge,2020-02-28,train,1329,477,0.6410835214446953,500,477,0.954,0,-1.489607412494969e-17,1.0,-0.31347240942623794,0.063484439139597,-2.8841020116213127,2.560661176124203,-2.491936515446054,2.0309765056361773
expanding_ridge,2020-03-31,train,1329,477,0.6410835214446953,500,477,0.954,0,-4.468822237484907e-17,0.9999999999999999,-0.4028259819684964,0.014004237195679892,-2.905530509119504,2.5659274516898263,-2.52227675788094,2.0226079291913606
expanding_ridge,2020-04-30,train,1329,474,0.6433408577878104,500,474,0.948,0,-4.4971059225322796e-17,1.0,-0.24026173048913493,0.040910077031762526,-2.7260376869139415,2.665710280028391,-2.4898190285651745,2.287503168225834
expanding_ridge,2020-05-29,train,1329,476,0.6418359668924003,500,476,0.952,0,0.0,0.9999999999999999,-0.27714142664826236,0.07110553187989144,-2.7593623123449835,2.7405945300604193,-2.5646079147775453,2.189620463667203
expanding_ridge,2020-06-30,train,1329,476,0.6418359668924003,500,476,0.952,0,1.4927368398321432e-17,1.0,-0.3699027919974952,0.3404500142643707,-2.912763530498945,2.815030557267353,-2.838894801983458,2.189301022817528
expanding_ridge,2020-07-31,train,1329,475,0.6425884123401053,500,475,0.95,0,0.0,0.9999999999999999,-0.24217654461528018,0.03326360772352022,-2.7996174084505365,2.6954606247904556,-2.5842665568217797,2.1202692359781743
expanding_ridge,2020-08-31,train,1329,476,0.6418359668924003,500,476,0.952,0,2.9854736796642864e-17,1.0,-0.23936361023467329,0.11928316241953674,-2.845917140193719,3.001584448613917,-2.6477402292747128,2.208421755930248
expanding_ridge,2020-09-30,train,1329,476,0.6418359668924003,500,476,0.952,0,-7.463684199160716e-18,1.0,-0.23300604095328595,-0.08161288001574762,-2.6059675876666284,2.7167882220750506,-2.2658571010963047,2.176929356194842
expanding_ridge,2020-10-30,train,1329,477,0.6410835214446953,500,477,0.954,0,-2.979214824989938e-17,0.9999999999999999,-0.3861419903180569,0.06634920688274981,-2.8771294415193456,2.807963710680237,-2.445225021499349,2.0884667322095676
expanding_ridge,2020-11-30,train,1329,477,0.6410835214446953,500,477,0.954,0,-2.2344111187424535e-17,1.0,-0.38460788503697646,0.09972645174215256,-2.4586618050995357,2.5898862025026403,-2.4586618050995357,2.2253002406075937
expanding_ridge,2020-12-31,train,1329,477,0.6410835214446953,500,477,0.954,0,-2.2344111187424535e-17,1.0,-0.35956767652797833,0.1205355363556202,-2.6406942560128535,2.800956171223277,-2.599824404168472,2.0728035850443436
expanding_ridge,2021-01-29,valid,1329,475,0.6425884123401053,500,475,0.95,0,0.0,1.0,-0.41936262680045605,-0.034773155019041546,-2.660971114209373,2.566470513655681,-2.660971114209373,2.014123975534988
expanding_ridge,2021-02-26,valid,1329,473,0.6440933032355154,500,473,0.946,0,-7.511022576745245e-18,0.9999999999999999,-0.37773873385416334,-0.09062689960911063,-2.7054209186844234,2.3286418825221205,-2.7054209186844234,1.9311873995144053
expanding_ridge,2021-03-31,valid,1329,474,0.6433408577878104,500,474,0.948,0,2.9980706150215195e-17,1.0,-0.42395102213625585,0.05907441094346444,-2.8768320705432875,2.4149158793315673,-2.7367641613300764,1.9271144547259393
expanding_ridge,2021-04-30,valid,1329,474,0.6433408577878104,500,474,0.948,0,7.495176537553799e-18,0.9999999999999999,-0.16397157195703296,0.11125700093948732,-2.8120133698818357,2.666934377823023,-2.762842794744175,2.2326092551253645
expanding_ridge,2021-05-31,valid,1329,475,0.6425884123401053,500,475,0.95,0,7.47939721852737e-18,0.9999999999999999,-0.21281774264660838,0.10845250312584653,-2.8149001987472295,2.7356193648828553,-2.8149001987472295,2.1829240301998465
expanding_ridge,2021-06-30,valid,1329,470,0.6463506395786306,500,470,0.94,0,1.1338447911065428e-17,1.0,-0.19230646664991247,0.15610687254113254,-2.8597889094740596,2.8196592351776273,-2.55825794361738,2.1291789784703625
expanding_ridge,2021-07-30,valid,1329,473,0.6440933032355154,500,473,0.946,0,7.511022576745245e-18,0.9999999999999999,-0.203525508647556,0.3475228505933958,-2.906613252731214,2.861146478950162,-2.7964951143258405,2.138138202800502
expanding_ridge,2021-08-31,valid,1329,471,0.6455981941309256,500,471,0.942,0,-1.5085833031000004e-17,1.0,-0.34664965539785697,0.19513053163281668,-2.6086156501528763,2.856895775487455,-2.6086156501528763,2.1680282125797223
expanding_ridge,2021-09-30,valid,1329,471,0.6455981941309256,500,471,0.942,0,3.771458257750001e-17,0.9999999999999999,-0.18798023053908225,0.3236016063953042,-3.004242258699717,2.962047996417848,-2.534095687121412,2.3172412233732493
expanding_ridge,2021-10-29,valid,1329,472,0.6448457486832204,500,472,0.944,0,0.0,1.0,-0.3681869527457437,0.06297737581816731,-2.635976710312064,2.5112737851853653,-2.635976710312064,2.1987771651880426
expanding_ridge,2021-11-30,valid,1329,472,0.6448457486832204,500,472,0.944,0,0.0,0.9999999999999999,-0.27515034890251583,0.2023251246987261,-2.6253068317211214,2.7989699197795472,-2.6253068317211214,2.024265378047218
expanding_ridge,2021-12-31,valid,1329,467,0.6486079759217457,500,467,0.934,0,7.607523937474306e-18,1.0,-0.3987177845903336,0.30148812473619246,-2.660378561316499,2.872380053844344,-2.660378561316499,2.217386909975883
expanding_ridge,2022-01-28,valid,1329,465,0.6501128668171557,500,465,0.93,0,-7.640244470538712e-18,0.9999999999999999,-0.425769398952123,0.11958709757144348,-2.6374617044226523,2.8663815184995842,-2.6374617044226523,2.1130056351980313
expanding_ridge,2022-02-28,valid,1329,463,0.6516177577125658,500,463,0.926,0,3.0692990745576684e-17,1.0,-0.48886066852649607,0.1826918598761922,-2.7592349816207076,2.8001049149076405,-2.7592349816207076,1.9416232632904071
expanding_ridge,2022-03-31,valid,1329,466,0.6493604213694507,500,466,0.932,0,7.623849096138414e-18,1.0,-0.44180653857639046,0.12134063479251633,-2.5443996795739836,2.6170886571748984,-2.5443996795739836,2.023263993168073
expanding_ridge,2022-04-29,valid,1329,463,0.6516177577125658,500,463,0.926,0,7.673247686394171e-18,1.0,-0.31859414398337216,0.32797146251119,-2.679659454834893,2.8301865640666706,-2.6701441115165023,2.1433937267062717
expanding_ridge,2022-05-31,valid,1329,462,0.6523702031602708,500,462,0.924,0,6.151885158096106e-17,0.9999999999999999,-0.34536866740837546,0.17824232520205374,-2.720331897235209,2.8476755550399964,-2.6266597657140283,2.081518094764378
expanding_ridge,2022-06-30,valid,1329,463,0.6516177577125658,500,463,0.926,0,0.0,0.9999999999999999,-0.34364872214115477,0.16082800099952,-2.8579376647482135,2.976865700211816,-2.5605587679866084,2.1165767142505394
expanding_ridge,2022-07-29,valid,1329,465,0.6501128668171557,500,465,0.93,0,-1.5280488941077423e-17,1.0,-0.2582930041629126,0.061313328087424956,-2.7791386535339386,2.9198543553155503,-2.532139173671842,2.143069202479574
expanding_ridge,2022-08-31,valid,1329,465,0.6501128668171557,500,465,0.93,0,0.0,1.0,-0.22491444953266923,0.07932149965349256,-2.780362714636013,2.8928433596776033,-2.474832107515477,2.2992844641254497
expanding_ridge,2022-09-30,valid,1329,466,0.6493604213694507,500,466,0.932,0,3.0495396384553656e-17,1.0,-0.226780913999614,0.08227437110575897,-2.7826928727983375,2.933975439141814,-2.448084842861711,2.2444195974440664
expanding_ridge,2022-10-31,valid,1329,464,0.6508653122648608,500,464,0.928,0,-7.656710514656252e-18,1.0,-0.21315087877201447,0.0520837252504629,-2.7787410669587387,2.803628539985832,-2.580195058527519,2.130527242277653
expanding_ridge,2022-11-30,valid,1329,467,0.6486079759217457,500,467,0.934,0,1.1411285906211459e-17,0.9999999999999999,-0.1641761234057407,0.04772561258455221,-2.719155751224304,2.794422965022403,-2.401000363808704,2.3329328496314945
rolling_48m,2014-03-31,train,1329,467,0.6486079759217457,500,467,0.934,0,7.607523937474306e-18,0.9999999999999999,-0.23952883674817363,0.04573955782284411,-2.8324246646280873,3.0267998493822783,-2.5216750912686448,2.082861525546419
rolling_48m,2014-04-30,train,1329,465,0.6501128668171557,500,465,0.93,0,1.5280488941077423e-17,0.9999999999999999,-0.36716075765844186,0.39962763512058475,-2.738197360119568,2.9207014758869785,-2.680865518796635,2.2828923050460666
rolling_48m,2014-05-30,train,1329,466,0.6493604213694507,500,466,0.932,0,1.1435773644207621e-17,1.0,-0.4885891284731511,0.40900952260649204,-2.7081902578793886,2.8253478005995056,-2.7081902578793886,2.042174827669797
rolling_48m,2014-06-30,train,1329,470,0.6463506395786306,500,470,0.94,0,-1.3228189229576334e-17,0.9999999999999999,-0.3662619927700562,0.24001937428192432,-2.633557158026027,2.8688592958785275,-2.633557158026027,2.3276223455040075
rolling_48m,2014-07-31,train,1329,472,0.6448457486832204,500,472,0.944,0,-9.40866970021319e-18,1.0,-0.29037292487144045,0.12797211173153977,-2.842898987392785,2.9372839893102287,-2.5662438660626976,2.3001510857197744
rolling_48m,2014-08-29,train,1329,469,0.6471030850263356,500,469,0.938,0,1.3256394323882466e-17,1.0,-0.2337759488518396,0.19030172631985254,-2.708604139432996,2.8513627721289874,-2.663487463367642,2.2727147390530567
rolling_48m,2014-09-30,train,1329,465,0.6501128668171557,500,465,0.93,0,3.0560977882154847e-17,1.0,-0.19442131173126406,0.012800153454637364,-2.7866246189368424,2.685183478896914,-2.5793503165189886,2.267547537185781
rolling_48m,2014-10-31,train,1329,459,0.654627539503386,500,459,0.918,0,2.709040931547223e-17,1.0,-0.28617111069609724,-0.07290010774086175,-2.835695957492861,2.3397903044288952,-2.546728788612014,2.1388153781141535
rolling_48m,2014-11-28,train,1329,454,0.6583897667419112,500,454,0.908,0,1.5650721051984587e-17,1.0,-0.1832898212195252,-0.05482775560610964,-2.6589884491755122,2.8761478866747825,-2.436267200629499,2.2123462432128327
rolling_48m,2014-12-31,train,1329,456,0.6568848758465011,500,456,0.912,0,7.791038769299344e-18,1.0,-0.2788788246856406,0.10996284225193786,-2.846760110369003,3.0655854464251093,-2.536666481572713,1.9900644130225935
rolling_48m,2015-01-30,train,1329,460,0.653875094055681,500,460,0.92,0,1.9308226515220113e-17,1.0,-0.422454882219829,0.1167486410287939,-2.803689936078841,2.7396124626003133,-2.6166465844611766,1.9317150514692094
rolling_48m,2015-02-27,train,1329,461,0.653122648607976,500,461,0.922,0,1.9266343160523324e-18,1.0,-0.41373765747110225,0.24581851222108408,-2.7984668507425976,2.9391378292140646,-2.7825454379388805,2.028817109881248
rolling_48m,2015-03-31,train,1329,443,0.6666666666666666,500,443,0.886,0,2.806884396343511e-17,1.0,-0.2925841800863918,0.1569915780681197,-2.768108587096571,2.855020033782499,-2.728952562370688,1.97941792667009
rolling_48m,2015-04-30,train,1329,448,0.6629044394281415,500,448,0.896,0,-2.3790493384824782e-17,0.9999999999999999,-0.20135563544411916,0.05547380165971605,-2.816330560903614,2.9493398482181865,-2.6001844937267466,2.1117435603379136
rolling_48m,2015-05-29,train,1329,428,0.6779533483822423,500,428,0.856,0,-2.9052565130377925e-17,0.9999999999999999,-0.2881366013042189,0.19365706492521495,-2.9858559208506885,2.566433299791342,-2.8531975659413904,2.106531930596575
