rebalance_date,非流动性(Amihud),分析师EPS修正,现金流收益率,市盈率倒数(EP),毛利率,毛利率趋势,52周相对高点,北向持仓变化,北向持仓比例,股东数变化,特质波动率,Piotroski F分,单季ROE,营收加速度,营收同比,ROE变化(1Q),ROE变化(3Q),换手率(20日)
2017-11-30,-5.253877306926421e-05,0.0012383694611854915,0.0012016095927529246,5.3807400611153796e-05,0.000391538584331865,-0.0003734208602006793,0.00030950682866961906,-0.00014478342690711377,0.001813900586737727,0.00022250962852190907,-0.0031530555788467306,0.000923118575527769,0.001450279595662853,0.0004409772033979296,0.0013113614472025459,0.0014582792307519373,0.00011806615973595915,-0.0035522626766396983
2017-12-29,-5.253877306926421e-05,0.0012383694611854915,0.0012016095927529246,5.3807400611153796e-05,0.000391538584331865,-0.0003734208602006793,0.00030950682866961906,-0.00014478342690711377,0.001813900586737727,0.00022250962852190907,-0.0031530555788467306,0.000923118575527769,0.001450279595662853,0.0004409772033979296,0.0013113614472025459,0.0014582792307519373,0.00011806615973595915,-0.0035522626766396983
2018-01-31,-7.971268808067182e-05,0.0013753473542148138,0.001143689092515098,0.00036463402893874584,0.00017169956298941766,-0.00031985976786664166,9.764947111378663e-05,0.0006139380915504178,0.0021903365977810926,0.0003031814112068161,-0.0030537194924677743,0.0010896776707567828,0.0012697669577673965,0.0007132749318559077,0.0011875184639934214,0.0016100798044551496,0.0003859032764467718,-0.003588390323297493
2018-02-28,-7.971268808067182e-05,0.0013753473542148138,0.001143689092515098,0.00036463402893874584,0.00017169956298941766,-0.00031985976786664166,9.764947111378663e-05,0.0006139380915504178,0.0021903365977810926,0.0003031814112068161,-0.0030537194924677743,0.0010896776707567828,0.0012697669577673965,0.0007132749318559077,0.0011875184639934214,0.0016100798044551496,0.0003859032764467718,-0.003588390323297493
2018-03-30,-0.00015940954443242604,0.0014246726709473256,0.001344430843284336,0.0009230750545619247,8.783216737219333e-05,-0.00018176316322966033,3.7782417579539576e-05,0.0006125043047858202,0.002142269024325993,0.00016389930438278936,-0.00315777919379749,0.0011639118991262796,0.00120663573100396,0.0006104223419624064,0.0013731272737320115,0.0016316764512677422,0.0005026614362668248,-0.0037724035926544313
2018-04-27,-0.00018552911520352018,0.001373390988022931,0.0012575882571281723,0.0007752682362006139,0.00016588920158614668,-0.00020373306896475315,0.00010276413334170495,0.0006748292135649508,0.002529704863937587,0.000190619912816613,-0.0029183413151697944,0.0011114842585229442,0.0014548923606844022,0.0005665988353935908,0.0014087904511048276,0.0015596646710751285,0.0005067179377493909,-0.003773776822054942
2018-05-31,-0.000272431287035435,0.001617358619283166,0.001089825637340111,0.0003948286408906503,0.00038472932919287445,-0.00030041906591234715,-2.7889197341242035e-05,0.0006961228995720858,0.002412390703673708,4.682479218643805e-05,-0.0028543076788909378,0.0011920753442095562,0.0015939459577580905,0.0005467782735371452,0.0013955577601159445,0.0013233617456073455,0.0005451498434351044,-0.00344901112649296
2018-06-29,-0.0002632586899898415,0.0017060437901044285,0.0011590370005770258,0.0003711321888759158,0.00039933157171442385,-0.00032878402448596115,0.00010415053808211844,0.0006769478941903389,0.002699847768685085,0.00020234706913242078,-0.002829606299925857,0.0012329798737443028,0.0017947098300964046,0.0005961093212144431,0.0013825166419105589,0.0011401075258707777,0.0005792150769038792,-0.0035364986903769807
2018-07-31,-0.0006373935048914919,0.0015854593464336656,0.0009726798241147076,0.000745607512275,0.0005087212872047801,5.756521078705819e-06,0.00034469752491439817,0.0008379513328747686,0.0029608702603194583,0.00013596608252115558,-0.002634716358903557,0.0014227223349326695,0.0018951064011886987,0.0003911325941824956,0.0015059517363972606,0.0009999205385929704,0.0008456942878464715,-0.0038365758621093675
2018-08-31,-0.0006112572524482872,0.0016035403435613667,0.0010459760393636294,0.0006661470630937078,0.0005271884359253304,8.580116079036057e-05,0.0005900911377726546,0.0009051699402147383,0.0028890811866077422,0.0002690144665287668,-0.0024988468795621834,0.0014559673580176887,0.0017944676560232046,0.0006353431666169222,0.001559956248907828,0.0010266125116821093,0.0007833597116549722,-0.003775041432550927
